Id,Label,timeset,entitytype,interval,eigencentrality,clustering,modularity_class,Eccentricity,closnesscentrality,harmonicclosnesscentrality,betweenesscentrality,indegree,outdegree,Degree,weighted indegree,weighted outdegree,Weighted Degree,Authority,Hub,dynamic_clustering,dynamic_indegree,dynamic_outdegree,dynamic_degree
Flagella Palace,Flagella Palace,"<[1946-04-14, 1946-05-05]>",LOCATION,"<[1946-04-14, 1946-05-05]>",0.001264,0,39,0,0,0,0,1,0,1,1,0,1,0.002162,0,"<[1946-04-07, 1946-04-14, 0.0]; [1946-04-14, 1946-04-21, 0.0]; [1946-04-21, 1946-04-28, 0.0]; [1946-04-28, 1946-05-05, 0.0]; [1946-05-05, 1946-05-12, 0.0]>","<[1946-04-07, 1946-04-14, 1]; [1946-04-14, 1946-04-21, 1]; [1946-04-21, 1946-04-28, 1]; [1946-04-28, 1946-05-05, 1]; [1946-05-05, 1946-05-12, 1]>","<[1946-04-07, 1946-04-14, 0]; [1946-04-14, 1946-04-21, 0]; [1946-04-21, 1946-04-28, 0]; [1946-04-28, 1946-05-05, 0]; [1946-05-05, 1946-05-12, 0]>","<[1946-04-07, 1946-04-14, 1]; [1946-04-14, 1946-04-21, 1]; [1946-04-21, 1946-04-28, 1]; [1946-04-28, 1946-05-05, 1]; [1946-05-05, 1946-05-12, 1]>"
Flagella Theater,Flagella Theater,"<[1945-12-16, 1945-12-23]; [1946-01-06, 1946-02-20]; [1946-02-20, 1946-03-31]; [1946-03-31, 1946-04-14]; [1946-04-14, 1946-05-05]; [1946-05-12, 1946-05-19]; [1946-05-19, 1946-05-26]; [1946-06-16, 1946-06-23]; [1946-07-07, 1946-07-14]; [1946-07-14, 1946-07-21]; [1946-07-21, 1946-07-28]; [1946-07-28, 1946-08-04]; [1946-08-04, 1946-08-11]; [1946-08-11, 1946-08-30]; [1946-08-30, 1946-09-06]>",LOCATION,"<[1945-12-16, 1945-12-23]; [1946-01-06, 1946-02-20]; [1946-02-20, 1946-03-31]; [1946-03-31, 1946-04-14]; [1946-04-14, 1946-05-05]; [1946-05-12, 1946-05-19]; [1946-05-19, 1946-05-26]; [1946-06-16, 1946-06-23]; [1946-07-07, 1946-07-14]; [1946-07-14, 1946-07-21]; [1946-07-21, 1946-07-28]; [1946-07-28, 1946-08-04]; [1946-08-04, 1946-08-11]; [1946-08-11, 1946-08-30]; [1946-08-30, 1946-09-06]>",0.084384,0.006566,87,17,0.12384,0.176103,73939.840404,41,4,45,43,7,50,0.012543,0.045124,"<[1945-12-16, 1945-12-23, 0.0]; [1945-12-23, 1945-12-30, 0.0]; [1945-12-30, 1946-01-06, 0.0]; [1946-01-06, 1946-01-13, 0.0]; [1946-01-13, 1946-01-20, 0.0]; [1946-01-20, 1946-01-27, 0.0]; [1946-01-27, 1946-02-03, 0.0]; [1946-02-03, 1946-02-10, 0.0]; [1946-02-10, 1946-02-17, 0.0]; [1946-02-17, 1946-02-24, 0.0]; [1946-02-24, 1946-03-03, 0.0]; [1946-03-03, 1946-03-10, 0.0]; [1946-03-10, 1946-03-17, 0.0]; [1946-03-17, 1946-03-24, 0.0]; [1946-03-24, 1946-03-31, 0.0]; [1946-03-31, 1946-04-07, 0.0]; [1946-04-07, 1946-04-14, 0.0]; [1946-04-14, 1946-04-21, 0.0]; [1946-04-21, 1946-04-28, 0.0]; [1946-04-28, 1946-05-05, 0.5]; [1946-05-05, 1946-05-12, 0.0]; [1946-05-12, 1946-05-19, 0.5]; [1946-05-19, 1946-05-26, 0.0]; [1946-05-26, 1946-06-02, 0.0]; [1946-06-09, 1946-06-16, 0.5]; [1946-06-16, 1946-06-23, 0.0]; [1946-06-23, 1946-06-30, 0.0]; [1946-06-30, 1946-07-07, 0.0]; [1946-07-07, 1946-07-14, 0.0]; [1946-07-14, 1946-07-21, 0.0]; [1946-07-21, 1946-07-28, 0.5]; [1946-07-28, 1946-08-04, 0.0]; [1946-08-04, 1946-08-11, 0.0]; [1946-08-11, 1946-08-18, 0.0]; [1946-08-18, 1946-08-25, 0.0]; [1946-08-25, 1946-09-01, 0.0]>","<[1945-12-16, 1945-12-23, 0]; [1945-12-23, 1945-12-30, 0]; [1945-12-30, 1946-01-06, 2]; [1946-01-06, 1946-01-13, 2]; [1946-01-13, 1946-01-20, 2]; [1946-01-20, 1946-01-27, 2]; [1946-01-27, 1946-02-03, 2]; [1946-02-03, 1946-02-10, 2]; [1946-02-10, 1946-02-17, 2]; [1946-02-17, 1946-02-24, 7]; [1946-02-24, 1946-03-03, 5]; [1946-03-03, 1946-03-10, 5]; [1946-03-10, 1946-03-17, 5]; [1946-03-17, 1946-03-24, 5]; [1946-03-24, 1946-03-31, 13]; [1946-03-31, 1946-04-07, 13]; [1946-04-07, 1946-04-14, 13]; [1946-04-14, 1946-04-21, 13]; [1946-04-21, 1946-04-28, 5]; [1946-04-28, 1946-05-05, 5]; [1946-05-05, 1946-05-12, 8]; [1946-05-12, 1946-05-19, 5]; [1946-05-19, 1946-05-26, 5]; [1946-05-26, 1946-06-02, 2]; [1946-06-09, 1946-06-16, 2]; [1946-06-16, 1946-06-23, 2]; [1946-06-23, 1946-06-30, 2]; [1946-06-30, 1946-07-07, 1]; [1946-07-07, 1946-07-14, 7]; [1946-07-14, 1946-07-21, 9]; [1946-07-21, 1946-07-28, 8]; [1946-07-28, 1946-08-04, 5]; [1946-08-04, 1946-08-11, 5]; [1946-08-11, 1946-08-18, 4]; [1946-08-18, 1946-08-25, 1]; [1946-08-25, 1946-09-01, 2]>","<[1945-12-16, 1945-12-23, 1]; [1945-12-23, 1945-12-30, 1]; [1945-12-30, 1946-01-06, 0]; [1946-01-06, 1946-01-13, 0]; [1946-01-13, 1946-01-20, 0]; [1946-01-20, 1946-01-27, 0]; [1946-01-27, 1946-02-03, 0]; [1946-02-03, 1946-02-10, 0]; [1946-02-10, 1946-02-17, 0]; [1946-02-17, 1946-02-24, 1]; [1946-02-24, 1946-03-03, 1]; [1946-03-03, 1946-03-10, 1]; [1946-03-10, 1946-03-17, 1]; [1946-03-17, 1946-03-24, 1]; [1946-03-24, 1946-03-31, 2]; [1946-03-31, 1946-04-07, 2]; [1946-04-07, 1946-04-14, 1]; [1946-04-14, 1946-04-21, 1]; [1946-04-21, 1946-04-28, 0]; [1946-04-28, 1946-05-05, 0]; [1946-05-05, 1946-05-12, 1]; [1946-05-12, 1946-05-19, 1]; [1946-05-19, 1946-05-26, 1]; [1946-05-26, 1946-06-02, 0]; [1946-06-09, 1946-06-16, 0]; [1946-06-16, 1946-06-23, 0]; [1946-06-23, 1946-06-30, 0]; [1946-06-30, 1946-07-07, 0]; [1946-07-07, 1946-07-14, 0]; [1946-07-14, 1946-07-21, 0]; [1946-07-21, 1946-07-28, 0]; [1946-07-28, 1946-08-04, 0]; [1946-08-04, 1946-08-11, 1]; [1946-08-11, 1946-08-18, 1]; [1946-08-18, 1946-08-25, 1]; [1946-08-25, 1946-09-01, 3]>","<[1945-12-16, 1945-12-23, 1]; [1945-12-23, 1945-12-30, 1]; [1945-12-30, 1946-01-06, 2]; [1946-01-06, 1946-01-13, 2]; [1946-01-13, 1946-01-20, 2]; [1946-01-20, 1946-01-27, 2]; [1946-01-27, 1946-02-03, 2]; [1946-02-03, 1946-02-10, 2]; [1946-02-10, 1946-02-17, 2]; [1946-02-17, 1946-02-24, 8]; [1946-02-24, 1946-03-03, 6]; [1946-03-03, 1946-03-10, 6]; [1946-03-10, 1946-03-17, 6]; [1946-03-17, 1946-03-24, 6]; [1946-03-24, 1946-03-31, 15]; [1946-03-31, 1946-04-07, 15]; [1946-04-07, 1946-04-14, 14]; [1946-04-14, 1946-04-21, 14]; [1946-04-21, 1946-04-28, 5]; [1946-04-28, 1946-05-05, 5]; [1946-05-05, 1946-05-12, 9]; [1946-05-12, 1946-05-19, 6]; [1946-05-19, 1946-05-26, 6]; [1946-05-26, 1946-06-02, 2]; [1946-06-09, 1946-06-16, 2]; [1946-06-16, 1946-06-23, 2]; [1946-06-23, 1946-06-30, 2]; [1946-06-30, 1946-07-07, 1]; [1946-07-07, 1946-07-14, 7]; [1946-07-14, 1946-07-21, 9]; [1946-07-21, 1946-07-28, 8]; [1946-07-28, 1946-08-04, 5]; [1946-08-04, 1946-08-11, 6]; [1946-08-11, 1946-08-18, 5]; [1946-08-18, 1946-08-25, 2]; [1946-08-25, 1946-09-01, 5]>"
Flash Welker,Flash Welker,"<[1946-08-30, 1946-09-06]>",PERSON,"<[1946-08-30, 1946-09-06]>",0,0,39,13,0.172157,0.197244,0,0,1,1,0,1,1,0,0.000407,"<[1946-08-25, 1946-09-01, 0.0]>","<[1946-08-25, 1946-09-01, 0]>","<[1946-08-25, 1946-09-01, 1]>","<[1946-08-25, 1946-09-01, 1]>"
Flea Market,Flea Market,"<[1946-01-06, 1946-02-20]>",EVENT,"<[1946-01-06, 1946-02-20]>",0.001251,0,89,17,0.121471,0.166961,52.571429,1,2,3,1,2,3,0.00008,0.045038,"<[1945-12-30, 1946-01-06, 0.0]; [1946-01-06, 1946-01-13, 0.0]; [1946-01-13, 1946-01-20, 0.5]; [1946-01-20, 1946-01-27, 0.5]; [1946-01-27, 1946-02-03, 0.5]; [1946-02-03, 1946-02-10, 0.5]; [1946-02-10, 1946-02-17, 0.5]; [1946-02-17, 1946-02-24, 0.0]>","<[1945-12-30, 1946-01-06, 1]; [1946-01-06, 1946-01-13, 1]; [1946-01-13, 1946-01-20, 1]; [1946-01-20, 1946-01-27, 1]; [1946-01-27, 1946-02-03, 1]; [1946-02-03, 1946-02-10, 1]; [1946-02-10, 1946-02-17, 1]; [1946-02-17, 1946-02-24, 1]>","<[1945-12-30, 1946-01-06, 2]; [1946-01-06, 1946-01-13, 2]; [1946-01-13, 1946-01-20, 2]; [1946-01-20, 1946-01-27, 2]; [1946-01-27, 1946-02-03, 2]; [1946-02-03, 1946-02-10, 2]; [1946-02-10, 1946-02-17, 2]; [1946-02-17, 1946-02-24, 2]>","<[1945-12-30, 1946-01-06, 3]; [1946-01-06, 1946-01-13, 3]; [1946-01-13, 1946-01-20, 3]; [1946-01-20, 1946-01-27, 3]; [1946-01-27, 1946-02-03, 3]; [1946-02-03, 1946-02-10, 3]; [1946-02-10, 1946-02-17, 3]; [1946-02-17, 1946-02-24, 3]>"
Flight Deck,Flight Deck,"<[1946-04-14, 1946-05-05]>",LOCATION,"<[1946-04-14, 1946-05-05]>",0.002228,0,193,0,0,0,0,1,0,1,1,0,1,0.00024,0,"<[1946-04-07, 1946-04-14, 0.0]; [1946-04-14, 1946-04-21, 0.0]; [1946-04-21, 1946-04-28, 0.0]; [1946-04-28, 1946-05-05, 0.0]; [1946-05-05, 1946-05-12, 0.0]>","<[1946-04-07, 1946-04-14, 1]; [1946-04-14, 1946-04-21, 1]; [1946-04-21, 1946-04-28, 1]; [1946-04-28, 1946-05-05, 1]; [1946-05-05, 1946-05-12, 1]>","<[1946-04-07, 1946-04-14, 0]; [1946-04-14, 1946-04-21, 0]; [1946-04-21, 1946-04-28, 0]; [1946-04-28, 1946-05-05, 0]; [1946-05-05, 1946-05-12, 0]>","<[1946-04-07, 1946-04-14, 1]; [1946-04-14, 1946-04-21, 1]; [1946-04-21, 1946-04-28, 1]; [1946-04-28, 1946-05-05, 1]; [1946-05-05, 1946-05-12, 1]>"
Flight Line,Flight Line,"<[1946-04-14, 1946-05-05]>",LOCATION,"<[1946-04-14, 1946-05-05]>",0.002228,0,193,0,0,0,0,1,0,1,1,0,1,0.00024,0,"<[1946-04-07, 1946-04-14, 0.0]; [1946-04-14, 1946-04-21, 0.0]; [1946-04-21, 1946-04-28, 0.0]; [1946-04-28, 1946-05-05, 0.0]; [1946-05-05, 1946-05-12, 0.0]>","<[1946-04-07, 1946-04-14, 1]; [1946-04-14, 1946-04-21, 1]; [1946-04-21, 1946-04-28, 1]; [1946-04-28, 1946-05-05, 1]; [1946-05-05, 1946-05-12, 1]>","<[1946-04-07, 1946-04-14, 0]; [1946-04-14, 1946-04-21, 0]; [1946-04-21, 1946-04-28, 0]; [1946-04-28, 1946-05-05, 0]; [1946-05-05, 1946-05-12, 0]>","<[1946-04-07, 1946-04-14, 1]; [1946-04-14, 1946-04-21, 1]; [1946-04-21, 1946-04-28, 1]; [1946-04-28, 1946-05-05, 1]; [1946-05-05, 1946-05-12, 1]>"
Flight Officer Martin W. Haber,Flight Officer Martin W. Haber,"<[1945-12-23, 1945-12-30]>",PERSON,"<[1945-12-23, 1945-12-30]>",0,0,66,20,0.089864,0.108115,0,0,1,1,0,1,1,0,0.000001,"<[1945-12-16, 1945-12-23, 0.0]; [1945-12-23, 1945-12-30, 0.0]; [1945-12-30, 1946-01-06, 0.0]>","<[1945-12-16, 1945-12-23, 0]; [1945-12-23, 1945-12-30, 0]; [1945-12-30, 1946-01-06, 0]>","<[1945-12-16, 1945-12-23, 1]; [1945-12-23, 1945-12-30, 1]; [1945-12-30, 1946-01-06, 1]>","<[1945-12-16, 1945-12-23, 1]; [1945-12-23, 1945-12-30, 1]; [1945-12-30, 1946-01-06, 1]>"
Flight Officer Wallace Briggs,Flight Officer Wallace Briggs,"<[1946-06-16, 1946-06-23]>",PERSON,"<[1946-06-16, 1946-06-23]>",0,0,136,18,0.103954,0.134222,0,0,1,1,0,1,1,0,0.001679,"<[1946-06-09, 1946-06-16, 0.5]; [1946-06-16, 1946-06-23, 0.0]; [1946-06-23, 1946-06-30, 0.5]>","<[1946-06-09, 1946-06-16, 0]; [1946-06-16, 1946-06-23, 0]; [1946-06-23, 1946-06-30, 0]>","<[1946-06-09, 1946-06-16, 1]; [1946-06-16, 1946-06-23, 1]; [1946-06-23, 1946-06-30, 1]>","<[1946-06-09, 1946-06-16, 1]; [1946-06-16, 1946-06-23, 1]; [1946-06-23, 1946-06-30, 1]>"
Flight Officers,Flight Officers,"<[1946-06-09, 1946-06-16]>",PERSON,"<[1946-06-09, 1946-06-16]>",0,0,89,18,0.108339,0.137483,0,0,1,1,0,1,1,0,0.0001,"<[1946-06-02, 1946-06-09, 0.0]; [1946-06-09, 1946-06-16, 0.5]; [1946-06-16, 1946-06-23, 0.0]>","<[1946-06-02, 1946-06-09, 0]; [1946-06-09, 1946-06-16, 0]; [1946-06-16, 1946-06-23, 0]>","<[1946-06-02, 1946-06-09, 1]; [1946-06-09, 1946-06-16, 1]; [1946-06-16, 1946-06-23, 1]>","<[1946-06-02, 1946-06-09, 1]; [1946-06-09, 1946-06-16, 1]; [1946-06-16, 1946-06-23, 1]>"
Flight Section,Flight Section,"<[1946-05-26, 1946-06-02]; [1946-06-02, 1946-06-09]>",ORGANIZATION,"<[1946-05-26, 1946-06-02]; [1946-06-02, 1946-06-09]>",0.001263,0,89,17,0.121244,0.165181,438,1,1,2,1,1,2,0.000187,0.044838,"<[1946-05-19, 1946-05-26, 0.0]; [1946-05-26, 1946-06-02, 0.0]; [1946-06-02, 1946-06-09, 0.0]; [1946-06-09, 1946-06-16, 0.0]>","<[1946-05-19, 1946-05-26, 1]; [1946-05-26, 1946-06-02, 1]; [1946-06-02, 1946-06-09, 1]; [1946-06-09, 1946-06-16, 0]>","<[1946-05-19, 1946-05-26, 0]; [1946-05-26, 1946-06-02, 1]; [1946-06-02, 1946-06-09, 1]; [1946-06-09, 1946-06-16, 1]>","<[1946-05-19, 1946-05-26, 1]; [1946-05-26, 1946-06-02, 2]; [1946-06-02, 1946-06-09, 2]; [1946-06-09, 1946-06-16, 1]>"
Flight Section Aircraft Engineering Officer,Flight Section Aircraft Engineering Officer,"<[1946-05-05, 1946-05-12]>",PERSON,"<[1946-05-05, 1946-05-12]>",0,0,88,1,1,1,0,0,1,1,0,1,1,0,0,"<[1946-04-28, 1946-05-05, 0.0]; [1946-05-05, 1946-05-12, 0.0]; [1946-05-12, 1946-05-19, 0.0]>","<[1946-04-28, 1946-05-05, 0]; [1946-05-05, 1946-05-12, 0]; [1946-05-12, 1946-05-19, 0]>","<[1946-04-28, 1946-05-05, 1]; [1946-05-05, 1946-05-12, 1]; [1946-05-12, 1946-05-19, 1]>","<[1946-04-28, 1946-05-05, 1]; [1946-05-05, 1946-05-12, 1]; [1946-05-12, 1946-05-19, 1]>"
"Flint, Michigan","Flint, Michigan","<[1945-12-30, 1946-01-06]; [1946-06-09, 1946-06-16]>",LOCATION,"<[1945-12-30, 1946-01-06]; [1946-06-09, 1946-06-16]>",0.002176,0,66,0,0,0,0,2,0,2,2,0,2,0.000079,0,"<[1945-12-23, 1945-12-30, 0.0]; [1945-12-30, 1946-01-06, 0.0]; [1946-01-06, 1946-01-13, 0.0]; [1946-06-02, 1946-06-09, 0.0]; [1946-06-09, 1946-06-16, 0.0]; [1946-06-16, 1946-06-23, 0.5]>","<[1945-12-23, 1945-12-30, 1]; [1945-12-30, 1946-01-06, 1]; [1946-01-06, 1946-01-13, 1]; [1946-06-02, 1946-06-09, 1]; [1946-06-09, 1946-06-16, 1]; [1946-06-16, 1946-06-23, 1]>","<[1945-12-23, 1945-12-30, 0]; [1945-12-30, 1946-01-06, 0]; [1946-01-06, 1946-01-13, 0]; [1946-06-02, 1946-06-09, 0]; [1946-06-09, 1946-06-16, 0]; [1946-06-16, 1946-06-23, 0]>","<[1945-12-23, 1945-12-30, 1]; [1945-12-30, 1946-01-06, 1]; [1946-01-06, 1946-01-13, 1]; [1946-06-02, 1946-06-09, 1]; [1946-06-09, 1946-06-16, 1]; [1946-06-16, 1946-06-23, 1]>"
Flip Sacks,Flip Sacks,"<[1946-03-31, 1946-04-14]>",PERSON,"<[1946-03-31, 1946-04-14]>",0,0,37,19,0.101776,0.128877,0,0,1,1,0,1,1,0,0.000001,"<[1946-03-24, 1946-03-31, 0.5]; [1946-03-31, 1946-04-07, 0.5]; [1946-04-07, 1946-04-14, 0.0]; [1946-04-14, 1946-04-21, 0.0]>","<[1946-03-24, 1946-03-31, 0]; [1946-03-31, 1946-04-07, 0]; [1946-04-07, 1946-04-14, 0]; [1946-04-14, 1946-04-21, 0]>","<[1946-03-24, 1946-03-31, 1]; [1946-03-31, 1946-04-07, 1]; [1946-04-07, 1946-04-14, 1]; [1946-04-14, 1946-04-21, 1]>","<[1946-03-24, 1946-03-31, 1]; [1946-03-31, 1946-04-07, 1]; [1946-04-07, 1946-04-14, 1]; [1946-04-14, 1946-04-21, 1]>"
Florence,Florence,"<[1945-12-16, 1945-12-23]; [1946-06-02, 1946-06-09]; [1946-06-09, 1946-06-16]; [1946-06-30, 1946-07-07]; [1946-07-14, 1946-07-21]; [1946-08-30, 1946-09-06]>",LOCATION,"<[1945-12-16, 1945-12-23]; [1946-06-02, 1946-06-09]; [1946-06-09, 1946-06-16]; [1946-06-30, 1946-07-07]; [1946-07-14, 1946-07-21]; [1946-08-30, 1946-09-06]>",0.005971,0.047619,89,17,0.121868,0.16738,4438.4,5,2,7,5,2,7,0.004773,0.044932,"<[1945-12-16, 1945-12-23, 0.0]; [1945-12-23, 1945-12-30, 0.0]; [1946-05-26, 1946-06-02, 0.0]; [1946-06-02, 1946-06-09, 0.5]; [1946-06-09, 1946-06-16, 0.5]; [1946-06-16, 1946-06-23, 0.5]; [1946-06-23, 1946-06-30, 0.0]; [1946-06-30, 1946-07-07, 0.5]; [1946-07-07, 1946-07-14, 0.0]; [1946-07-14, 1946-07-21, 0.0]; [1946-07-21, 1946-07-28, 0.0]; [1946-08-25, 1946-09-01, 0.0]>","<[1945-12-16, 1945-12-23, 1]; [1945-12-23, 1945-12-30, 1]; [1946-05-26, 1946-06-02, 1]; [1946-06-02, 1946-06-09, 1]; [1946-06-09, 1946-06-16, 1]; [1946-06-16, 1946-06-23, 0]; [1946-06-23, 1946-06-30, 1]; [1946-06-30, 1946-07-07, 1]; [1946-07-07, 1946-07-14, 2]; [1946-07-14, 1946-07-21, 1]; [1946-07-21, 1946-07-28, 1]; [1946-08-25, 1946-09-01, 1]>","<[1945-12-16, 1945-12-23, 0]; [1945-12-23, 1945-12-30, 0]; [1946-05-26, 1946-06-02, 0]; [1946-06-02, 1946-06-09, 1]; [1946-06-09, 1946-06-16, 1]; [1946-06-16, 1946-06-23, 1]; [1946-06-23, 1946-06-30, 1]; [1946-06-30, 1946-07-07, 1]; [1946-07-07, 1946-07-14, 1]; [1946-07-14, 1946-07-21, 0]; [1946-07-21, 1946-07-28, 0]; [1946-08-25, 1946-09-01, 0]>","<[1945-12-16, 1945-12-23, 1]; [1945-12-23, 1945-12-30, 1]; [1946-05-26, 1946-06-02, 1]; [1946-06-02, 1946-06-09, 2]; [1946-06-09, 1946-06-16, 2]; [1946-06-16, 1946-06-23, 1]; [1946-06-23, 1946-06-30, 2]; [1946-06-30, 1946-07-07, 2]; [1946-07-07, 1946-07-14, 3]; [1946-07-14, 1946-07-21, 1]; [1946-07-21, 1946-07-28, 1]; [1946-08-25, 1946-09-01, 1]>"
Florence Christopoulos,Florence Christopoulos,"<[1946-05-12, 1946-05-19]>",PERSON,"<[1946-05-12, 1946-05-19]>",0.001251,0,103,1,1,1,2,1,1,2,1,1,2,0,0,"<[1946-05-05, 1946-05-12, 0.0]; [1946-05-12, 1946-05-19, 0.5]; [1946-05-19, 1946-05-26, 0.0]>","<[1946-05-05, 1946-05-12, 1]; [1946-05-12, 1946-05-19, 1]; [1946-05-19, 1946-05-26, 1]>","<[1946-05-05, 1946-05-12, 1]; [1946-05-12, 1946-05-19, 1]; [1946-05-19, 1946-05-26, 1]>","<[1946-05-05, 1946-05-12, 2]; [1946-05-12, 1946-05-19, 2]; [1946-05-19, 1946-05-26, 2]>"
Flower,Flower,"<[1946-08-11, 1946-08-30]>",PERSON,"<[1946-08-11, 1946-08-30]>",0,0,39,13,0.193746,0.235505,0,0,1,1,0,1,1,0,0.000642,"<[1946-08-04, 1946-08-11, 0.0]; [1946-08-11, 1946-08-18, 0.0]; [1946-08-18, 1946-08-25, 0.0]; [1946-08-25, 1946-09-01, 0.5]>","<[1946-08-04, 1946-08-11, 0]; [1946-08-11, 1946-08-18, 0]; [1946-08-18, 1946-08-25, 0]; [1946-08-25, 1946-09-01, 0]>","<[1946-08-04, 1946-08-11, 1]; [1946-08-11, 1946-08-18, 1]; [1946-08-18, 1946-08-25, 1]; [1946-08-25, 1946-09-01, 1]>","<[1946-08-04, 1946-08-11, 1]; [1946-08-11, 1946-08-18, 1]; [1946-08-18, 1946-08-25, 1]; [1946-08-25, 1946-09-01, 1]>"
Flower Of Switzerland,Flower Of Switzerland,"<[1946-02-20, 1946-03-31]>",PERSON,"<[1946-02-20, 1946-03-31]>",0,0,89,19,0.094699,0.120024,0,0,2,2,0,2,2,0,0.005013,"<[1946-02-17, 1946-02-24, 0.0]; [1946-02-24, 1946-03-03, 0.0]; [1946-03-03, 1946-03-10, 0.0]; [1946-03-10, 1946-03-17, 0.0]; [1946-03-17, 1946-03-24, 0.0]; [1946-03-24, 1946-03-31, 0.5]; [1946-03-31, 1946-04-07, 0.5]>","<[1946-02-17, 1946-02-24, 0]; [1946-02-24, 1946-03-03, 0]; [1946-03-03, 1946-03-10, 0]; [1946-03-10, 1946-03-17, 0]; [1946-03-17, 1946-03-24, 0]; [1946-03-24, 1946-03-31, 0]; [1946-03-31, 1946-04-07, 0]>","<[1946-02-17, 1946-02-24, 2]; [1946-02-24, 1946-03-03, 2]; [1946-03-03, 1946-03-10, 2]; [1946-03-10, 1946-03-17, 2]; [1946-03-17, 1946-03-24, 2]; [1946-03-24, 1946-03-31, 2]; [1946-03-31, 1946-04-07, 2]>","<[1946-02-17, 1946-02-24, 2]; [1946-02-24, 1946-03-03, 2]; [1946-03-03, 1946-03-10, 2]; [1946-03-10, 1946-03-17, 2]; [1946-03-17, 1946-03-24, 2]; [1946-03-24, 1946-03-31, 2]; [1946-03-31, 1946-04-07, 2]>"
Fly Boys,Fly Boys,"<[1946-06-09, 1946-06-16]>",SPORTS_TEAM,"<[1946-06-09, 1946-06-16]>",0,0,54,18,0.114425,0.151596,0,0,1,1,0,1,1,0,0.000875,"<[1946-06-02, 1946-06-09, 0.0]; [1946-06-09, 1946-06-16, 0.0]; [1946-06-16, 1946-06-23, 0.0]>","<[1946-06-02, 1946-06-09, 0]; [1946-06-09, 1946-06-16, 0]; [1946-06-16, 1946-06-23, 0]>","<[1946-06-02, 1946-06-09, 1]; [1946-06-09, 1946-06-16, 1]; [1946-06-16, 1946-06-23, 1]>","<[1946-06-02, 1946-06-09, 1]; [1946-06-09, 1946-06-16, 1]; [1946-06-16, 1946-06-23, 1]>"
Fly Boys (Off. Det.),Fly Boys (Off. Det.),"<[1946-06-09, 1946-06-16]>",SPORTS_TEAM,"<[1946-06-09, 1946-06-16]>",0,0.5,54,18,0.114642,0.153405,0,0,2,2,0,2,2,0,0.000877,"<[1946-06-02, 1946-06-09, 0.0]; [1946-06-09, 1946-06-16, 0.0]; [1946-06-16, 1946-06-23, 0.0]>","<[1946-06-02, 1946-06-09, 0]; [1946-06-09, 1946-06-16, 0]; [1946-06-16, 1946-06-23, 0]>","<[1946-06-02, 1946-06-09, 2]; [1946-06-09, 1946-06-16, 2]; [1946-06-16, 1946-06-23, 2]>","<[1946-06-02, 1946-06-09, 2]; [1946-06-09, 1946-06-16, 2]; [1946-06-16, 1946-06-23, 2]>"
Fly Boys (Off. Det.) vs. 529 Lost Weekenders,Fly Boys (Off. Det.) vs. 529 Lost Weekenders,"<[1946-06-09, 1946-06-16]>",UNKNOWN,"<[1946-06-09, 1946-06-16]>",0,0,149,1,1,1,0,0,1,1,0,1,1,0,0,"<[1946-06-02, 1946-06-09, 0.5]; [1946-06-09, 1946-06-16, 0.5]; [1946-06-16, 1946-06-23, 0.0]>","<[1946-06-02, 1946-06-09, 0]; [1946-06-09, 1946-06-16, 0]; [1946-06-16, 1946-06-23, 0]>","<[1946-06-02, 1946-06-09, 1]; [1946-06-09, 1946-06-16, 1]; [1946-06-16, 1946-06-23, 1]>","<[1946-06-02, 1946-06-09, 1]; [1946-06-09, 1946-06-16, 1]; [1946-06-16, 1946-06-23, 1]>"
Flyboy,Flyboy,"<[1946-05-12, 1946-05-19]>",SPORTS_TEAM,"<[1946-05-12, 1946-05-19]>",0.003265,0,107,0,0,0,0,3,0,3,3,0,3,0.000016,0,"<[1946-05-05, 1946-05-12, 0.0]; [1946-05-12, 1946-05-19, 0.0]; [1946-05-19, 1946-05-26, 0.5]>","<[1946-05-05, 1946-05-12, 3]; [1946-05-12, 1946-05-19, 3]; [1946-05-19, 1946-05-26, 3]>","<[1946-05-05, 1946-05-12, 0]; [1946-05-12, 1946-05-19, 0]; [1946-05-19, 1946-05-26, 0]>","<[1946-05-05, 1946-05-12, 3]; [1946-05-12, 1946-05-19, 3]; [1946-05-19, 1946-05-26, 3]>"
Flyboy Squad (Officer'S Detachment),Flyboy Squad (Officer'S Detachment),"<[1946-05-12, 1946-05-19]>",SPORTS_TEAM,"<[1946-05-12, 1946-05-19]>",0.001088,0,89,17,0.121244,0.165181,468,1,1,2,1,1,2,0,0.044838,"<[1946-05-05, 1946-05-12, 0.0]; [1946-05-12, 1946-05-19, 0.0]; [1946-05-19, 1946-05-26, 0.0]>","<[1946-05-05, 1946-05-12, 1]; [1946-05-12, 1946-05-19, 1]; [1946-05-19, 1946-05-26, 1]>","<[1946-05-05, 1946-05-12, 1]; [1946-05-12, 1946-05-19, 1]; [1946-05-19, 1946-05-26, 1]>","<[1946-05-05, 1946-05-12, 2]; [1946-05-12, 1946-05-19, 2]; [1946-05-19, 1946-05-26, 2]>"
